FID,FID_1,OBJECTID,Id,gridcode,area,perimeter,iso,ORIG_FID,FID_2,MUNI_NUM,MUNI_NAME,MUNI_TYPE,MUNI_NAME_,GOVT_JURIS,COUNTY_NAM,STATE_NAME,STATE_ABBR,FIPS_STATE,FIPS_COUNT,FIPS_MUNI,FIPS_CODE_,SHAPE_AREA,SHAPE_LEN
13,2964,13513,13513,1,1046,173,0.439186864000000,2964,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
14,2981,13586,13586,1,93333,2019,0.287721590000000,2981,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
15,2990,13625,13625,1,8702,476,0.482630804000000,2990,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
16,3081,13912,13912,1,900,120,0.785398163000000,3081,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
17,3095,13963,13963,1,4189,288,0.634651409000000,3095,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
18,3102,13999,13999,1,3513,269,0.610075316000000,3102,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
19,3111,14046,14046,1,900,120,0.785398163000000,3111,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
20,3120,14083,14083,1,1800,180,0.698131701000000,3120,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
21,3128,14123,14123,1,21295,844,0.375666627000000,3128,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
22,3129,14124,14124,1,13974,529,0.627507988000000,3129,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
23,3144,14176,14176,1,6300,337,0.697092823000000,3144,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
24,3145,14180,14180,1,900,120,0.785398163000000,3145,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
25,3173,14283,14283,1,2700,240,0.589048623000000,3173,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
26,3174,14285,14285,1,576,112,0.577027222000000,3174,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
27,3184,14329,14329,1,900,120,0.785398163000000,3184,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
28,3185,14331,14331,1,1800,180,0.698131701000000,3185,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
29,3197,14382,14382,1,4919,352,0.498886049000000,3197,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
30,3198,14386,14386,1,2782,246,0.577692561000000,3198,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
31,3235,14522,14522,1,2700,240,0.589048623000000,3235,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
32,3236,14524,14524,1,8448,550,0.350944459000000,3236,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
33,3237,14525,14525,1,10055,433,0.673932105000000,3237,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
34,3238,14530,14530,1,4470,354,0.448240262000000,3238,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
35,3251,14583,14583,1,900,120,0.785398163000000,3251,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
36,3262,14642,14642,1,2391,209,0.687854952000000,3262,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
37,3263,14648,14648,1,56528,1322,0.406453225000000,3263,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
38,3288,14742,14742,1,576,112,0.577027222000000,3288,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
39,3301,14789,14789,1,24129,1016,0.293739108000000,3301,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
40,3311,14821,14821,1,1256,163,0.594051771000000,3311,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
41,3312,14823,14823,1,19849,823,0.368255147000000,3312,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
42,3330,14889,14889,1,2391,209,0.687854952000000,3330,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
43,3331,14890,14890,1,21146,766,0.452877300000000,3331,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
44,3332,14891,14891,1,900,120,0.785398163000000,3332,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
45,3333,14894,14894,1,3291,246,0.683388289000000,3333,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
46,3344,14941,14941,1,900,120,0.785398163000000,3344,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
47,3345,14942,14942,1,7824,437,0.514844209000000,3345,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
48,3346,14944,14944,1,900,120,0.785398163000000,3346,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
49,3357,14984,14984,1,900,120,0.785398163000000,3357,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
50,3358,14988,14988,1,900,120,0.785398163000000,3358,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
51,3372,15046,15046,1,900,120,0.785398163000000,3372,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
52,3391,15125,15125,1,9984,509,0.484260306000000,3391,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
53,3392,15126,15126,1,900,120,0.785398163000000,3392,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
54,3409,15205,15205,1,616,113,0.606224786000000,3409,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
55,3470,15451,15451,1,7794,455,0.473094035000000,3470,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
56,3471,15452,15452,1,2419,215,0.657610611000000,3471,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
57,3480,15493,15493,1,900,120,0.785398163000000,3480,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
58,3488,15525,15525,1,576,112,0.577027222000000,3488,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
59,3489,15528,15528,1,98586,1485,0.561787669000000,3489,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
60,3499,15566,15566,1,5400,300,0.753982237000000,3499,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
61,3500,15567,15567,1,4655,313,0.597091480000000,3500,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
62,3501,15571,15571,1,616,113,0.606224786000000,3501,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
63,3513,15622,15622,1,576,112,0.577027222000000,3513,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
64,3514,15623,15623,1,900,120,0.785398163000000,3514,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
65,3515,15625,15625,1,2807,230,0.666801556000000,3515,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
66,3529,15684,15684,1,1215,170,0.528309353000000,3529,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
67,3565,15834,15834,1,4994,322,0.605266530000000,3565,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
68,3582,15911,15911,1,36635,1202,0.318637675000000,3582,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
69,3589,15941,15941,1,9368,412,0.693525308000000,3589,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
70,3590,15947,15947,1,900,120,0.785398163000000,3590,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
71,3591,15948,15948,1,13805,774,0.289577193000000,3591,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
72,3600,15979,15979,1,1800,180,0.698131701000000,3600,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
73,3612,16022,16022,1,559370,5263,0.253771177000000,3612,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
74,3622,16062,16062,1,9291,393,0.755939821000000,3622,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
75,3624,16064,16064,1,576,112,0.577027222000000,3624,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
76,3651,16159,16159,1,900,120,0.785398163000000,3651,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
77,3700,16305,16305,1,28407,767,0.606798512000000,3700,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
78,3701,16307,16307,1,106574,2165,0.285723084000000,3701,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
79,3709,16357,16357,1,4313,302,0.594258546000000,3709,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
80,3719,16391,16391,1,1296,173,0.544155044000000,3719,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
81,3720,16392,16392,1,2412,198,0.773137586000000,3720,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
82,3739,16499,16499,1,616,113,0.606224786000000,3739,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
83,3741,16504,16504,1,576,112,0.577027222000000,3741,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
84,3771,16630,16630,1,811456,9029,0.125082207000000,3771,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
85,3782,16668,16668,1,900,120,0.785398163000000,3782,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
86,3790,16709,16709,1,5535,319,0.683511968000000,3790,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
87,3791,16712,16712,1,616,113,0.606224786000000,3791,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
88,3801,16754,16754,1,16910,706,0.426328209000000,3801,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
89,3802,16756,16756,1,13084,700,0.335547741000000,3802,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
90,3810,16796,16796,1,3600,240,0.785398163000000,3810,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
91,3811,16798,16798,1,17035,638,0.525909050000000,3811,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
92,3812,16799,16799,1,900,120,0.785398163000000,3812,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
93,3821,16844,16844,1,900,120,0.785398163000000,3821,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
94,3822,16846,16846,1,900,120,0.785398163000000,3822,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
95,3823,16848,16848,1,900,120,0.785398163000000,3823,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
96,3824,16850,16850,1,576,112,0.577027222000000,3824,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
97,3834,16889,16889,1,900,120,0.785398163000000,3834,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
98,3843,16924,16924,1,576,112,0.577027222000000,3843,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
99,3844,16927,16927,1,3600,300,0.502654825000000,3844,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
100,3845,16928,16928,1,900,120,0.785398163000000,3845,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
101,3846,16930,16930,1,1800,180,0.698131701000000,3846,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
102,3850,16957,16957,1,576,112,0.577027222000000,3850,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
103,3851,16959,16959,1,576,112,0.577027222000000,3851,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
104,3861,16990,16990,1,6065,345,0.640327980000000,3861,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
105,3862,16993,16993,1,2700,217,0.720533472000000,3862,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
106,3869,17023,17023,1,616,113,0.606224786000000,3869,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
107,3870,17024,17024,1,2511,206,0.743570473000000,3870,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
108,3871,17025,17025,1,576,112,0.577027222000000,3871,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
109,3872,17026,17026,1,1296,173,0.544155044000000,3872,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
110,3877,17055,17055,1,5041,282,0.796578068000000,3877,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
111,3878,17057,17057,1,11484,456,0.694022200000000,3878,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
112,3887,17100,17100,1,1256,163,0.594051771000000,3887,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
113,3897,17148,17148,1,900,120,0.785398163000000,3897,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
114,3898,17151,17151,1,900,120,0.785398163000000,3898,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
115,3899,17153,17153,1,5154,318,0.640471838000000,3899,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
116,3900,17154,17154,1,616,113,0.606224786000000,3900,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
117,3901,17155,17155,1,900,120,0.785398163000000,3901,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
118,3909,17194,17194,1,900,120,0.785398163000000,3909,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
119,3917,17236,17236,1,11341,620,0.370747162000000,3917,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
120,3918,17245,17245,1,240220,2471,0.494394392000000,3918,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
121,3932,17283,17283,1,576,112,0.577027222000000,3932,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
122,3942,17329,17329,1,3600,300,0.502654825000000,3942,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
123,3943,17330,17330,1,900,120,0.785398163000000,3943,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
124,3954,17376,17376,1,2156,223,0.544814797000000,3954,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
125,3955,17378,17378,1,4108,277,0.672791910000000,3955,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
126,3956,17380,17380,1,25206,740,0.578429397000000,3956,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
127,3957,17382,17382,1,900,120,0.785398163000000,3957,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
128,3968,17413,17413,1,94965,2432,0.201765215000000,3968,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
129,3969,17415,17415,1,900,120,0.785398163000000,3969,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
130,3970,17419,17419,1,900,120,0.785398163000000,3970,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
131,3979,17456,17456,1,17625,697,0.455904032000000,3979,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
132,3980,17459,17459,1,3460,249,0.701273243000000,3980,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
133,3989,17495,17495,1,12703,559,0.510848999000000,3989,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
134,3998,17537,17537,1,900,120,0.785398163000000,3998,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
135,3999,17538,17538,1,183114,2742,0.306052910000000,3999,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
136,4000,17541,17541,1,33875,1169,0.311501502000000,4000,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
137,4006,17575,17575,1,900,120,0.785398163000000,4006,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
138,4007,17577,17577,1,2515,200,0.790110552000000,4007,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
139,4008,17578,17578,1,1296,173,0.544155044000000,4008,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
140,4009,17581,17581,1,900,120,0.785398163000000,4009,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
141,4019,17618,17618,1,576,112,0.577027222000000,4019,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
142,4020,17621,17621,1,900,120,0.785398163000000,4020,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
143,4030,17650,17650,1,209628,3783,0.184071466000000,4030,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
144,4031,17651,17651,1,616,113,0.606224786000000,4031,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
145,4032,17652,17652,1,576,112,0.577027222000000,4032,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
146,4033,17653,17653,1,42546,1504,0.236359426000000,4033,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
147,4034,17654,17654,1,67595,2002,0.211931880000000,4034,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
148,4035,17659,17659,1,1199954,17385,0.049891329000000,4035,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
149,4056,17703,17703,1,15252,501,0.763591717000000,4056,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
150,4057,17706,17706,1,576,112,0.577027222000000,4057,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
151,4058,17708,17708,1,900,120,0.785398163000000,4058,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
152,4064,17744,17744,1,900,120,0.785398163000000,4064,10,54,Willistown,Township,Willistown Township,Municipality,Chester,Pennsylvania,PA,42,029,85352,4202985352,509160769.537000000476837,121975.978432000003522
